BASEPARTNUMBER,PLANTCODE,PROCESSLOCATION1,RCMID,PACKRANKNAME,PACKTYPECODE,CONTAINERQUANTITY,CONTAINERPERPALLET,PARTWEIGHT,TDPVERSION,PERPACKDUNNAGEPIECES,PACKLENGTH,PACKWIDTH,PACKHEIGHT,PACKEMPTYWEIGHT,CONTAINERSPERPALLET,QUANTITYPERCONTAINER,TOOLINGNUMBER,CELLDIMLENGTH,CELLDIMWIDTH,CELLDIMHEIGHT,OVERALLPACKLENGTH,OVERALLPACKWIDTH,OVERALLPACKHEIGHT,OVERALLPACKWEIGHT,PALLETWEIGHT,TRAILERSTACKING
90001P0A 0000,MAP,18105001,XX,D,XX,800,9,NULL,1,0,9,9,7,1,9,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90001P7J 0000,MAP,18105001,XX,D,XX,1100,1,0.0246,1,0,9,9,7,0.45,1,1100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90001PA9 0000,MAP,04123001,XX,D,XX,3360,48,NULL,1,0,NULL,NULL,NULL,NULL,1,3360,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90001PFE 0000,MAP,18105001,XX,D,XX,1200,1,NULL,1,0,9,9,7,9.28,1,1200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90001RFL 0000,MAP,04123001,XX,D,XX,150,1,NULL,1,0,9,9,6,1,1,150,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90001S10 A000,MAP,50090701,XX,D,XX,2000,9,NULL,1,0,9,9,9,0.1,9,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90001SDA A000,MAP,18105001,XX,D,XX,1400,27,NULL,1,0,9,9,7,31,27,1400,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90002T2A A000,MAP,11063001,XX,D,XX,960,1,NULL,1,0,9,9,5.5,1,1,960,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90002TA0 A000,MAP,06067001,XX,D,XX,1500,64,NULL,1,0,NULL,NULL,NULL,NULL,64,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90002TGV A000,MAP,06188001,XX,D,XX,600,1,0.1169,1,0,9,9,6,0.05,1,600,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90002TZ3 A000,MAP,11063001,XX,D,XX,960,1,NULL,1,0,9,9,5.5,1.5,1,960,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
900056C2 A000M1,MAP,04123001,XX,D,XX,400,1,NULL,1,0,9,9,6,1,1,400,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90005P0A 0000,MAP,04123001,XX,D,XX,450,1,NULL,1,0,9,9,6,28.47,1,450,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90005TVA A000,MAP,18105001,XX,D,XX,870,1,NULL,1,0,9,9,7,24.18,1,870,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
900136C2 A000,MAP,18105001,XX,D,XX,1305,1,NULL,1,0,9,9,7,0.1,1,1305,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90015PWA 0000,MAP,18105001,XX,D,XX,1875,1,0.0132,1,0,9,9,7,0.45,1,1875,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90021SFA 0000,MAP,18105001,XX,D,XX,2000,9,NULL,1,0,9,9,7,0.5,9,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
900415LA A000,MAP,51914103,XX,D,XX,100,27,NULL,1,0,9,9,5,0.5,27,100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
900565WM A000,MAP,18105001,XX,D,XX,1645,1,NULL,1,0,9,9,7,1,1,1645,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90100S10 0000,MAP,09075201,XX,D,XX,6000,1,0.0048,1,0,12,9,6,0.2,1,6000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101692 0000,MAP,09075201,XX,D,XX,10000,1,NULL,1,0,9,9,6,1,1,10000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101P4V 0000,MAP,50090701,XX,D,XX,3000,1,NULL,1,0,8,8,8,0.1,1,3000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90101S03 0000,MAP,09075201,XX,D,XX,8000,1,NULL,1,0,NULL,NULL,NULL,NULL,1,8000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90101S3N 0030,MAP,04123001,XX,D,XX,720,1,NULL,1,0,9,9,6,1,1,720,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90101SAA 0000,MAP,04123001,XX,D,XX,950,1,NULL,1,0,9,9,6,0,1,950,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101SFE 0000,MAP,04123001,XX,D,XX,650,48,NULL,1,0,9,9,6,1.53,48,650,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,800
90101SHJ A000,MAP,09049010,XX,D,XX,7000,1,NULL,1,0,14,14,14,0,1,7000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101STK 0000,MAP,04123001,XX,D,XX,420,1,0.0500,1,0,9,9,6,0.5,1,420,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101SWA A000,MAP,18105001,XX,D,XX,800,9,NULL,1,0,9,9,7,0.5,9,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90101SZ3 0000,MAP,04123001,XX,D,XX,900,1,NULL,1,0,9,9,6,1,1,900,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90101T2A 0000,MAP,20375001,XX,D,XX,1500,1,NULL,1,0,9,9,6,22.65,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101TA0 0000,MAP,09075201,XX,D,XX,2000,1,NULL,1,0,NULL,NULL,NULL,NULL,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90101TK8 A000M1,MAP,09060002,XX,D,XX,750,1,NULL,1,0,9,9,5,1,1,750,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90101TZ3 A000M1,MAP,50090701,XX,D,XX,250,1,NULL,1,0,12,7.5,4,0,1,250,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90102S3N 0030,MAP,04123001,XX,D,XX,660,1,NULL,1,0,9,9,6,1,1,660,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90102SF1 0000,MAP,04123001,XX,D,XX,390,1,NULL,1,0,9,9,6,1,1,390,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90102SFE 0000,MAP,04123001,XX,D,XX,800,1,NULL,1,0,9,9,7,35,1,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90102SNA 0000,MAP,18105001,XX,D,XX,1300,27,NULL,1,0,NULL,NULL,NULL,NULL,27,1300,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90102STK A000,MAP,09075201,XX,D,XX,4000,48,NULL,1,0,11.62,9,6.25,1.5,1,4000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90102TBA A000,MAP,04123001,XX,D,XX,280,1,NULL,1,0,9,9,6,0.5,1,280,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90102TNY E000,MAP,09060002,XX,D,XX,1600,1,0.0100,1,0,9,9,5,1,1,1600,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90103S5A 0000,MAP,50090701,XX,D,XX,2000,1,NULL,1,0,12,7.5,4,0.1,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90103SLA 0000,MAP,04123001,XX,D,XX,1000,48,NULL,1,0,9,9,6,0.55,48,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90103SV4 0030,MAP,04123001,XX,D,XX,480,1,0.0600,1,0,9,9,6,0.5,1,480,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90103SZN 0000,MAP,09075201,XX,D,XX,3000,1,NULL,1,0,11,9,6,1,1,3000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90103TA0 0000,MAP,09075201,XX,D,XX,4000,1,NULL,1,0,NULL,NULL,NULL,NULL,1,4000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90103TBA 0000,MAP,20375001,XX,D,XX,2500,12,NULL,1,0,9,9,6,0.1,12,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90103TJB A000,MAP,20375001,XX,D,XX,2500,1,0.0121,1,0,9,9,6,-0.52,1,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90103TR0 A000,MAP,09075201,XX,D,XX,4000,1,NULL,1,0,12,9,6,1.5,1,4000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90103TX6 A000M1,MAP,20375001,XX,D,XX,2500,1,NULL,1,0,9,9,6,2.88,1,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90104SEP A000,MAP,04123001,XX,D,XX,900,1,NULL,1,0,9,9,9,1.5,1,900,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,900
90104SNW 0030,MAP,05051001,XX,D,XX,2000,1,NULL,1,0,19.25,8.25,8.25,0.5,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90104T0A A000M1,MAP,50090701,XX,D,XX,1000,1,0.0176,1,0,12,7,5,1.5,1,150,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90104T3V A000,MAP,18105001,XX,D,XX,900,1,NULL,1,0,9,9,7,28,1,900,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90104T5A 3000,MAP,05051001,XX,D,XX,2500,9,NULL,1,0,9.25,9.25,4.75,1,9,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90104TA0 0030,MAP,04123001,XX,D,XX,850,1,NULL,1,0,NULL,NULL,NULL,NULL,1,850,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90104TGV A000,MAP,04123001,XX,D,XX,230,1,0.0503,1,0,9,9,6,0.49,1,230,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90104TGV A000M1,MAP,50090701,XX,D,XX,2500,1,0.0090,1,0,12,7,5,1.5,1,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90104TR0 0000,MAP,20375001,XX,D,XX,2100,1,NULL,1,0,NULL,NULL,NULL,NULL,1,2100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90104TR0 A000M1,MAP,51551901,XX,D,XX,485,2,NULL,1,0,9,9,4,4.15,1,485,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90104TZ3 A000,MAP,04123001,XX,D,XX,600,1,NULL,1,0,9,9,6,0,1,600,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
901055J8 0000,MAP,18105001,XX,D,XX,1500,1,0.0196,1,0,9,9,7,0.6,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90105RYE 0000,MAP,18105001,XX,D,XX,1500,1,0.0100,1,0,9,9,5,1,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90105SV1 0000,MAP,04123001,XX,D,XX,1080,1,NULL,1,0,9,9,6,0.48,1,1080,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90105TBA A000,MAP,50090701,XX,D,XX,1000,1,0.0100,1,0,12,7.5,5,1,1,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90105TGV A000,MAP,51829502,XX,D,XX,1000,1,0.0288,1,0,9,9,5,0.7,1,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90105TVA A000,MAP,51914103,XX,D,XX,700,9,NULL,1,0,9,9,5,27.8,9,700,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90106SZT 0000,MAP,18105001,XX,D,XX,1450,1,0.0193,1,0,9,9,7,0.01,1,1450,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90106TA0 A000,MAP,04123001,XX,D,XX,600,1,0.0400,1,0,9,9,6,0.99,1,600,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90106TK4 A000,MAP,18105001,XX,D,XX,1500,9,NULL,1,0,9,9,7,1,9,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90106TR8 P000,MAP,04123001,XX,D,XX,500,1,NULL,1,0,9,9,6,1,1,500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90106TVA A000,MAP,04123001,XX,D,XX,800,1,NULL,1,0,9,9,6,28.72,1,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90106TZ5 A000,MAP,09075201,XX,D,XX,2500,1,0.0100,1,0,12,9,6,1,1,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90107SDA A000,MAP,18105001,XX,D,XX,1600,9,NULL,1,0,9,9,7,0.5,9,1600,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90107SFE 0000,MAP,04123001,XX,D,XX,360,1,0.0770,1,0,9,9,6,0.48,1,370,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90107TLA A000,MAP,09060002,XX,D,XX,2250,1,NULL,1,0,9,9,5,1,1,2250,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90108S0A 0030,MAP,18105001,XX,D,XX,1500,9,NULL,1,0,9,9,7,0.5,9,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90108SF1 0000,MAP,18105001,XX,D,XX,1800,1,NULL,1,0,9,9,7,1,1,1800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90108SZN A000M1,MAP,09060002,XX,D,XX,750,36,NULL,1,0,9,9,6,30,36,750,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90108T2A A000,MAP,51551901,XX,D,XX,100,27,NULL,1,0,9,9,4,0,27,100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90108TBA A000,MAP,04123001,XX,D,XX,80,1,0.0100,1,0,9,9,6,1,1,80,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90108TGV A000,MAP,51551901,XX,D,XX,100,1,0.3900,1,0,9,9,4,1.85,1,100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90108TK4 A000,MAP,06188001,XX,D,XX,2200,1,NULL,1,0,24,22,7,11,1,2200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90108TR0 0000,MAP,18105001,XX,D,XX,100,1,NULL,1,0,9,9,7,1,1,100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90108TVA A000,MAP,04123001,XX,D,XX,90,1,NULL,1,0,9,9,6,23.2,1,90,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90108TZ3 A000M1,MAP,18105001,XX,D,XX,1330,1,NULL,1,0,9,9,7,0,1,1330,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
901095WS A000M1,MAP,18105001,XX,D,XX,1000,1,0.0100,1,0,9,9,7,1,1,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90109SLJ 0030,MAP,20375001,XX,D,XX,2200,1,NULL,1,0,9,9,6,0.1,1,2200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90109SM4 0000,MAP,18105001,XX,D,XX,900,1,NULL,1,0,NULL,NULL,NULL,NULL,1,900,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90109TGV A100,MAP,05051006,XX,D,XX,1000,1,0.0220,1,0,NULL,NULL,NULL,NULL,1,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90109TLA A000M1,MAP,09060002,XX,D,XX,625,1,NULL,1,0,9,9,5,1,1,625,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90109TVA 0000,MAP,51914103,XX,D,XX,800,9,NULL,1,0,9,9,5,28.5,9,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90109TY2 0030,MAP,50090701,XX,D,XX,1000,9,NULL,1,0,9,9,5,1,9,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90109TZ3 A000M1,MAP,09060002,XX,D,XX,500,1,NULL,1,0,9,9,5,1,1,500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90110SE7 0000,MAP,04123001,XX,D,XX,990,1,NULL,1,0,9,9,6,0.52,1,990,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90110SV4 0000,MAP,04123001,XX,D,XX,840,1,0.0100,1,0,9,9,6,1,1,840,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90110T5A J000,MAP,04123001,XX,D,XX,900,1,0.0278,1,0,9,9,6,0.48,1,900,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90110TK4 A000,MAP,18105001,XX,D,XX,800,27,NULL,1,0,9,9,7,30,27,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90110TVA A000,MAP,04123001,XX,D,XX,900,1,NULL,1,0,9,9,6,25.5,1,900,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90110TZ5 A000,MAP,04123001,XX,D,XX,640,1,NULL,1,0,9,9,6,1,1,640,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90111SM4 0030,MAP,06067001,XX,D,XX,1000,64,NULL,1,0,11.5,7,6,1,64,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90111TBA A000M1,MAP,50090701,XX,D,XX,300,1,0.0100,1,0,12,7.5,4,1,1,300,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90111TLA A000,MAP,04123001,XX,D,XX,300,1,0.0100,1,0,9,9,6,1,1,300,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90111TVA A000,MAP,51551901,XX,D,XX,580,1,NULL,1,0,9,9,5,29.69,1,580,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90112SX0 0000,MAP,04123001,XX,D,XX,300,48,NULL,1,0,9,9,6,0.39,1,300,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90112T2A A000,MAP,04123001,XX,D,XX,440,1,NULL,1,0,0,0,0,0,1,440,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90112TBA A000M1,MAP,50090701,XX,D,XX,250,1,NULL,1,0,12,7,5,1.32,1,250,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90112TLA 0000,MAP,51914103,XX,D,XX,200,1,NULL,1,0,9,9,5,19.3,1,200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90113SAA 0030,MAP,50090701,XX,D,XX,1500,1,NULL,1,0,12,7.5,4,0.1,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90113SJA A000,MAP,09075201,XX,D,XX,5000,1,NULL,1,0,11,9,6,1.5,1,5000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90113SJC A000,MAP,04123001,XX,D,XX,1400,1,NULL,1,0,NULL,NULL,NULL,NULL,1,1400,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90113SYY 0030,MAP,50090701,XX,D,XX,300,1,NULL,1,0,12,7.5,4,0.1,1,300,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90113T0A A000,MAP,09075201,XX,D,XX,5000,1,NULL,1,0,11.62,9,6.25,0.05,1,5000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90113TJB 0000,MAP,04123001,XX,D,XX,540,1,0.0500,1,0,9,9,6,0.5,1,540,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90113TLA A000,MAP,04123001,XX,D,XX,1020,1,0.0100,1,0,1,1,1,1,1,1020,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90113TZ5 A000,MAP,04123001,XX,D,XX,700,1,0.0390,1,0,9,9,6,0.47,1,700,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90114SM4 0000,MAP,04123001,XX,D,XX,550,1,0.0440,1,0,9,9,6,1,1,550,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90114STX A000,MAP,09075201,XX,D,XX,1500,1,NULL,1,0,9,9,6,1.5,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90114SZW 0000,MAP,04123001,XX,D,XX,850,1,0.0370,1,0,9,9,6,0.54,1,850,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90114TJB 0000,MAP,04123001,XX,D,XX,320,1,0.0800,1,0,9,9,6,0.5,1,320,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90115659 0030,MAP,11063001,XX,D,XX,2460,1,NULL,1,0,0,0,0,0,1,2460,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90115TLA 0030,MAP,50090701,XX,D,XX,600,1,0.0100,1,0,12,7.5,4,1,1,600,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90115TVA A000,MAP,51914103,XX,D,XX,120,9,NULL,1,0,9,9,5,0.5,9,120,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90115TZ5 A000,MAP,51551901,XX,D,XX,1500,1,NULL,1,0,9,9,4,1,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90116TR7 A000,MAP,04123001,XX,D,XX,70,1,NULL,1,0,9,9,6,0.65,1,70,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90117TGV A000,MAP,04123001,XX,D,XX,130,1,0.2200,1,0,9,9,6,0.49,1,130,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90118S0X A000,MAP,04123001,XX,D,XX,100,1,0.2600,1,0,9,9,6,0.49,1,100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90118SHJ A000,MAP,04123001,XX,D,XX,80,1,0.0100,1,0,9,9,6,1,1,80,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90118SMG E000,MAP,04123001,XX,D,XX,100,1,0.2600,1,0,9,9,6,0.5,1,100,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90118SNA 0000,MAP,04123001,XX,D,XX,150,1,NULL,1,0,9,9,6,1,1,150,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90118T2A A100,MAP,51551901,XX,D,XX,235,1,NULL,1,0,0,0,0,0,1,235,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90118TA0 A000,MAP,04123001,XX,D,XX,120,48,NULL,1,0,9,9,6,1,48,120,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90118TGV A000,MAP,51551901,XX,D,XX,65,1,0.4600,1,0,9,9,4,1.85,1,65,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90118TVA A000,MAP,51914103,XX,D,XX,60,9,NULL,1,0,9,9,5,27.14,9,60,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90119STK A000,MAP,04123001,XX,D,XX,80,48,NULL,1,0,9,9,6,2.76,48,80,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90119TVA 0030,MAP,50090701,XX,D,XX,700,1,NULL,1,0,12,7,5,1,1,700,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
901205Y3 0000,MAP,04123001,XX,D,XX,2000,1,NULL,1,0,9,9,6,1.5,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90120T2A 0000,MAP,06067001,XX,D,XX,1000,25,NULL,1,0,9,8,6,0.5,25,1000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90120T2A A000,MAP,51551901,XX,D,XX,180,1,NULL,1,0,9,9,5,1,1,180,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90120TBA A000,MAP,18105001,XX,D,XX,395,1,NULL,1,0,9,9,7,1,1,395,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90120TK8 A000M1,MAP,09060002,XX,D,XX,1500,1,NULL,1,0,9,9,5,1,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90121TZ5 A000M1,MAP,50090701,XX,D,XX,150,1,0.0900,1,0,12,7,5,1.36,1,150,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90122TF0 0000,MAP,18105001,XX,D,XX,1500,1,0.0100,1,0,9,9,7,1,1,1500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90122TZ5 A000M1,MAP,50090701,XX,D,XX,200,1,NULL,1,0,12,7.5,4,7.49,1,200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90123SJA 0000,MAP,18105001,XX,D,XX,1200,9,NULL,1,0,9,9,7,0.5,9,1200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90123TA0 A000,MAP,18105001,XX,D,XX,2000,271,NULL,1,0,9,9,7,32,271,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90123TBA A000,MAP,04123001,XX,D,XX,580,1,NULL,1,0,9,9,6,26.84,1,580,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90123TJB A000,MAP,04123001,XX,D,XX,470,1,0.0550,1,0,9,9,6,0.5,1,470,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90123TR0 0030,MAP,18105001,XX,D,XX,1200,1,NULL,1,0,9,9,7,1,1,1200,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90123TR6 0030,MAP,50090701,XX,D,XX,700,1,NULL,1,0,12,7.5,4,1,1,700,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90123TZ5 A000M1,MAP,50090701,XX,D,XX,120,1,NULL,1,0,12,7.5,4,11.49,1,120,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90124STK A000M1,MAP,18105001,XX,D,XX,800,27,NULL,1,0,9,9,7,30,27,800,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90126SR3 0000,MAP,18105001,XX,D,XX,960,9,NULL,1,0,9,9,7,-4.54,9,960,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,NULL
90126SR4 0000,MAP,50090701,XX,D,XX,2000,1,0.0100,1,0,12,7.5,4,0.1,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90129SL0 0000,MAP,04123001,XX,D,XX,700,1,0.0370,1,0,9,9,6,0.5,1,700,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90131TGV 0000,MAP,09075201,XX,D,XX,2500,1,0.0100,1,0,12,9,6,0.99,1,2500,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1
90132SFE 0030,MAP,50090701,XX,D,XX,2000,1,NULL,1,0,12,7.5,4,1,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
90132T5A 0030,MAP,50090701,XX,D,XX,2000,1,NULL,1,0,12,7.5,4,0,1,2000,,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,2
